时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
607,179,89,1824.0,1,0
608,182,89,1827.0,1,0
609,185,89,1830.0,1,0
610,188,89,1833.0,1,0
611,191,89,1836.0,1,0
612,194,89,1839.0,1,0
613,197,89,1842.0,1,0
614,200,89,1845.0,1,0
615,203,89,1848.0,1,0
616,206,89,1851.0,1,0
617,209,89,1854.0,1,0
618,212,89,1857.0,1,0
619,215,89,1860.0,1,0
620,218,89,1863.0,1,0
621,221,89,1866.0,1,0
622,224,89,1869.0,1,0
623,227,89,1872.0,1,0
624,230,89,1875.0,1,0
625,233,89,1878.0,1,0
626,236,89,1881.0,1,0
627,239,89,1884.0,1,0
628,242,89,1887.0,1,0
629,245,89,1890.0,1,0
630,248,89,1893.0,1,0
631,251,89,1896.0,1,0
632,254,89,1899.0,1,0
633,257,89,1902.0,1,0
634,260,89,1905.0,1,0
635,263,89,1908.0,1,0
636,266,89,1911.0,1,0
637,269,89,1914.0,1,0
638,272,89,1917.0,1,0
639,275,89,1920.0,1,0
640,278,89,1923.0,1,0
641,281,89,1926.0,1,0
642,284,89,1929.0,1,0
643,287,89,1932.0,1,0
644,290,89,1935.0,1,0
645,293,89,1938.0,1,0
646,296,89,1941.0,1,0
647,299,89,1944.0,1,0
648,302,89,1947.0,1,0
649,305,89,1950.0,1,0
650,308,89,1953.0,1,0
651,311,89,1956.0,1,0
652,314,89,1959.0,1,0
653,317,89,1962.0,1,0
654,320,89,1965.0,1,0
655,323,89,1968.0,1,0
656,326,89,1971.0,1,0
657,329,89,1974.0,1,0
658,332,89,1977.0,1,0
659,335,89,1980.0,1,0
660,338,89,1983.0,1,0
661,341,89,1986.0,1,0
662,344,89,1989.0,1,0
663,347,89,1992.0,1,0
664,350,89,1995.0,1,0
665,353,89,1998.0,1,0
666,356,89,2001.0,1,0
667,359,89,2004.0,1,0
668,362,89,2007.0,1,0
669,365,89,2010.0,1,0
670,368,89,2013.0,1,0
671,371,89,2016.0,1,0
672,374,89,2019.0,1,0
673,377,89,2022.0,1,0
674,380,89,2025.0,1,0
675,383,89,2028.0,1,0
676,386,89,2031.0,1,0
677,389,89,2034.0,1,0
678,392,89,2037.0,1,0
679,395,89,2040.0,1,0
680,398,89,2043.0,1,0
681,401,89,2046.0,1,0
682,404,89,2049.0,1,0
683,407,89,2052.0,1,0
684,410,89,2055.0,1,0
685,413,89,2058.0,1,0
686,416,89,2061.0,1,0
687,419,89,2064.0,1,0
688,422,89,2067.0,1,0
689,425,89,2070.0,1,0
690,428,89,2073.0,1,0
691,431,89,2076.0,1,0
692,434,89,2079.0,1,0
693,437,89,2082.0,1,0
694,440,89,2085.0,1,0
695,443,89,2088.0,1,0
696,446,89,2091.0,1,0
697,449,89,2094.0,1,0
698,452,89,2097.0,1,0
699,455,89,2100.0,1,0
700,458,89,2103.0,1,0
701,461,89,2106.0,1,0
702,464,89,2109.0,1,0
703,467,89,2112.0,1,0
704,470,89,2115.0,1,0
705,473,89,2118.0,1,0
706,476,89,2121.0,1,0
707,479,89,2124.0,1,0
708,482,89,2127.0,1,0
709,485,89,2130.0,1,0
710,488,89,2133.0,1,0
711,491,89,2136.0,1,0
712,494,89,2139.0,1,0
713,497,89,2142.0,1,0
714,500,89,2145.0,1,0
715,503,89,2148.0,1,0
716,506,89,2151.0,1,0
717,509,89,2154.0,1,0
718,512,89,2157.0,1,0
719,515,89,2160.0,1,0
720,518,89,2163.0,1,0
721,521,89,2166.0,1,0
722,524,89,2169.0,1,0
723,527,89,2172.0,1,0
724,530,89,2175.0,1,0
725,533,89,2178.0,1,0
726,536,89,2181.0,1,0
727,539,89,2184.0,1,0
728,542,89,2187.0,1,0
729,545,89,2190.0,1,0
730,548,89,2193.0,1,0
731,551,89,2196.0,1,0
732,554,89,2199.0,1,0
733,557,89,2202.0,1,0
734,560,89,2205.0,1,0
735,563,89,2208.0,1,0
736,566,89,2211.0,1,0
737,569,89,2214.0,1,0
738,572,89,2217.0,1,0
739,575,89,2220.0,1,0
740,578,89,2223.0,1,0
741,581,89,2226.0,1,0
742,584,89,2229.0,1,0
743,587,89,2232.0,1,0
744,590,89,2235.0,1,0
745,593,89,2238.0,1,0
746,596,89,2241.0,1,0
747,599,89,2244.0,1,0
748,602,89,2247.0,1,0
749,605,89,2250.0,1,0
750,608,89,2253.0,1,0
751,611,89,2256.0,1,0
752,614,89,2259.0,1,0
753,617,89,2262.0,1,0
754,620,89,2265.0,1,0
755,623,89,2268.0,1,0
756,626,89,2271.0,1,0
757,629,89,2274.0,1,0
758,632,89,2277.0,1,0
759,635,89,2280.0,1,0
760,638,89,2283.0,1,0
761,641,89,2286.0,1,0
762,644,89,2289.0,1,0
763,647,89,2292.0,1,0
764,650,89,2295.0,1,0
765,653,89,2298.0,1,0
766,656,89,2301.0,1,0
767,659,89,2304.0,1,0
768,662,89,2307.0,1,0
769,665,89,2310.0,1,0
770,668,89,2313.0,1,0
771,671,89,2316.0,1,0
772,674,89,2319.0,1,0
773,677,89,2322.0,1,0
774,680,89,2325.0,1,0
775,681,92,2328.0,1,0
776,681,95,2331.0,1,0
777,681,98,2334.0,1,0
778,682,101,2337.0,1,0
779,685,101,2340.0,1,0
780,688,101,2343.0,1,0
781,691,101,2346.0,1,0
782,694,101,2349.0,1,0
783,697,101,2352.0,1,0
784,700,101,2355.0,1,0
785,703,101,2358.0,1,0
786,706,101,2361.0,1,0
787,709,101,2364.0,1,0
788,712,101,2367.0,1,0
789,715,101,2370.0,1,0
790,718,101,2373.0,1,0
791,721,101,2376.0,1,0
792,724,101,2379.0,1,0
793,727,101,2382.0,1,0
794,730,101,2385.0,1,0
795,733,101,2388.0,1,0
796,736,101,2391.0,1,0
797,739,101,2394.0,1,0
798,742,101,2397.0,1,0
799,745,101,2400.0,1,0
800,748,101,2403.0,1,0
801,751,101,2406.0,1,0
802,754,101,2409.0,1,0
803,757,101,2412.0,1,0
804,760,101,2415.0,1,0
805,763,101,2418.0,1,0
806,766,101,2421.0,1,0
807,769,101,2424.0,1,0
808,772,101,2427.0,1,0
809,775,101,2430.0,1,0
810,778,101,2433.0,1,0
811,781,101,2436.0,1,0
812,784,101,2439.0,1,0
813,787,101,2442.0,1,0
814,790,101,2445.0,1,0
815,793,101,2448.0,1,0
816,796,101,2451.0,1,0
817,799,101,2454.0,1,0
818,802,101,2457.0,1,0
819,805,101,2460.0,1,0
820,808,101,2463.0,1,0
821,811,101,2466.0,1,0
822,814,101,2469.0,1,0
823,817,101,2472.0,1,0
824,820,101,2475.0,1,0
825,823,101,2478.0,1,0
826,826,101,2481.0,1,0
827,829,101,2484.0,1,0
828,832,101,2487.0,1,0
829,835,101,2490.0,1,0
830,838,101,2493.0,1,0
831,841,101,2496.0,1,0
832,844,101,2499.0,1,0
833,847,101,2502.0,1,0
834,850,101,2505.0,1,0
835,853,101,2508.0,1,0
836,856,101,2511.0,1,0
837,859,101,2514.0,1,0
838,862,101,2517.0,1,0
839,865,101,2520.0,1,0
840,868,101,2523.0,1,0
841,871,101,2526.0,1,0
842,874,101,2529.0,1,0
843,877,101,2532.0,1,0
844,880,101,2535.0,1,0
845,883,101,2538.0,1,0
846,886,101,2541.0,1,0
847,889,101,2544.0,1,0
848,892,101,2547.0,1,0
849,895,101,2550.0,1,0
850,898,101,2553.0,1,0
851,901,101,2556.0,1,0
852,904,101,2559.0,1,0
853,907,101,2562.0,1,0
854,910,101,2565.0,1,0
855,913,101,2568.0,1,0
856,916,101,2571.0,1,0
857,919,101,2574.0,1,0
858,922,101,2577.0,1,0
859,925,101,2580.0,1,0
860,928,101,2583.0,1,0
861,931,101,2586.0,1,0
862,934,101,2589.0,1,0
863,937,101,2592.0,1,0
864,940,101,2595.0,1,0
865,943,101,2598.0,1,0
866,946,101,2601.0,1,0
867,949,101,2604.0,1,0
868,952,101,2607.0,1,0
869,955,101,2610.0,1,0
870,958,101,2613.0,1,0
871,961,101,2616.0,1,0
872,964,101,2619.0,1,0
873,967,101,2622.0,1,0
874,970,101,2625.0,1,0
875,973,101,2628.0,1,0
876,973,104,2631.0,1,0
877,973,107,2634.0,1,0
878,973,110,2637.0,1,0
879,973,113,2640.0,1,0
880,973,116,2643.0,1,0
881,973,119,2646.0,1,0
882,973,122,2649.0,1,0
883,973,125,2652.0,1,0
884,970,125,2655.0,1,0
885,967,125,2658.0,1,0
886,964,125,2661.0,1,0
887,961,125,2664.0,1,0
888,958,125,2667.0,1,0
889,955,125,2670.0,1,0
890,952,125,2673.0,1,0
891,949,125,2676.0,1,0
892,946,125,2679.0,1,0
893,943,125,2682.0,1,0
894,940,125,2685.0,1,0
895,937,125,2688.0,1,0
896,934,125,2691.0,1,0
897,931,125,2694.0,1,0
898,928,125,2697.0,1,0
899,925,125,2700.0,1,0
900,922,125,2703.0,1,0
901,919,125,2706.0,1,0
902,916,125,2709.0,1,0
903,913,125,2712.0,1,0
904,910,125,2715.0,1,0
905,907,125,2718.0,1,0
906,904,125,2721.0,1,0
907,901,125,2724.0,1,0
908,898,125,2727.0,1,0
909,895,125,2730.0,1,0
910,892,125,2733.0,1,0
911,889,125,2736.0,1,0
912,886,125,2739.0,1,0
913,883,125,2742.0,1,0
914,880,125,2745.0,1,0
915,877,125,2748.0,1,0
916,874,125,2751.0,1,0
917,871,125,2754.0,1,0
918,868,125,2757.0,1,0
919,865,125,2760.0,1,0
920,862,125,2763.0,1,0
921,859,125,2766.0,1,0
922,856,125,2769.0,1,0
923,853,125,2772.0,1,0
924,850,125,2775.0,1,0
925,847,125,2778.0,1,0
926,844,125,2781.0,1,0
927,841,125,2784.0,1,0
928,838,125,2787.0,1,0
929,835,125,2790.0,1,0
930,832,125,2793.0,1,0
