时间帧,x坐标,y坐标,累计距离,已发现目标数,是否完成
378,508,711,1135.2,1,0
379,505,711,1138.2,1,0
380,502,711,1141.2,1,0
381,499,711,1144.2,1,0
382,496,711,1147.2,1,0
383,493,711,1150.2,1,0
384,490,711,1153.2,1,0
385,487,711,1156.2,1,0
386,484,711,1159.2,1,0
387,481,711,1162.2,1,0
388,478,711,1165.2,1,0
389,475,711,1168.2,1,0
390,472,711,1171.2,1,0
391,469,711,1174.2,1,0
392,466,711,1177.2,1,0
393,463,711,1180.2,1,0
394,460,711,1183.2,1,0
395,457,711,1186.2,1,0
396,454,711,1189.2,1,0
397,451,711,1192.2,1,0
398,448,711,1195.2,1,0
399,445,711,1198.2,1,0
400,442,711,1201.2,1,0
401,439,711,1204.2,1,0
402,436,711,1207.2,1,0
403,433,711,1210.2,1,0
404,430,711,1213.2,1,0
405,427,711,1216.2,1,0
406,424,711,1219.2,1,0
407,421,711,1222.2,1,0
408,418,711,1225.2,1,0
409,415,711,1228.2,1,0
410,412,711,1231.2,1,0
411,409,711,1234.2,1,0
412,406,711,1237.2,1,0
413,403,711,1240.2,1,0
414,400,711,1243.2,1,0
415,397,711,1246.2,1,0
416,394,711,1249.2,1,0
417,391,711,1252.2,1,0
418,388,711,1255.2,1,0
419,385,711,1258.2,1,0
420,382,711,1261.2,1,0
421,379,711,1264.2,1,0
422,376,711,1267.2,1,0
423,373,711,1270.2,1,0
424,370,711,1273.2,1,0
425,367,711,1276.2,1,0
426,364,711,1279.2,1,0
427,361,711,1282.2,1,0
428,358,711,1285.2,1,0
429,355,711,1288.2,1,0
430,352,711,1291.2,1,0
431,349,711,1294.2,1,0
432,346,711,1297.2,1,0
433,343,711,1300.2,1,0
434,340,711,1303.2,1,0
435,337,711,1306.2,1,0
436,334,711,1309.2,1,0
437,331,711,1312.2,1,0
438,328,711,1315.2,1,0
439,325,711,1318.2,1,0
440,322,711,1321.2,1,0
441,319,711,1324.2,1,0
442,316,711,1327.2,1,0
443,313,711,1330.2,1,0
444,310,711,1333.2,1,0
445,307,711,1336.2,1,0
446,304,711,1339.2,1,0
447,301,711,1342.2,1,0
448,298,711,1345.2,1,0
449,295,711,1348.2,1,0
450,292,711,1351.2,1,0
451,289,711,1354.2,1,0
452,286,711,1357.2,1,0
453,283,711,1360.2,1,0
454,280,711,1363.2,1,0
455,277,711,1366.2,1,0
456,274,711,1369.2,1,0
457,271,711,1372.2,1,0
458,268,711,1375.2,1,0
459,265,711,1378.2,1,0
460,262,711,1381.2,1,0
461,259,711,1384.2,1,0
462,256,711,1387.2,1,0
463,253,711,1390.2,1,0
464,250,711,1393.2,1,0
465,247,711,1396.2,1,0
466,244,711,1399.2,1,0
467,241,711,1402.2,1,0
468,238,711,1405.2,1,0
469,235,711,1408.2,1,0
470,232,711,1411.2,1,0
471,229,711,1414.2,1,0
472,226,711,1417.2,1,0
473,223,711,1420.2,1,0
474,220,711,1423.2,1,0
475,217,711,1426.2,1,0
476,214,711,1429.2,1,0
477,211,711,1432.2,1,0
478,208,711,1435.2,1,0
479,205,711,1438.2,1,0
480,202,711,1441.2,1,0
481,199,711,1444.2,1,0
482,196,711,1447.2,1,0
483,193,711,1450.2,1,0
484,190,711,1453.2,1,0
485,187,711,1456.2,1,0
486,184,711,1459.2,1,0
487,181,711,1462.2,1,0
488,178,711,1465.2,1,0
489,175,711,1468.2,1,0
490,172,711,1471.2,1,0
491,169,711,1474.2,1,0
492,166,711,1477.2,1,0
493,163,711,1480.2,1,0
494,160,711,1483.2,1,0
495,157,711,1486.2,1,0
496,154,711,1489.2,1,0
497,151,711,1492.2,1,0
498,148,711,1495.2,1,0
499,145,711,1498.2,1,0
500,142,711,1501.2,1,0
501,139,711,1504.2,1,0
502,136,711,1507.2,1,0
503,133,711,1510.2,1,0
504,130,711,1513.2,1,0
505,127,711,1516.2,1,0
506,124,711,1519.2,1,0
507,121,711,1522.2,1,0
508,118,711,1525.2,1,0
509,115,711,1528.2,1,0
510,112,711,1531.2,1,0
511,109,711,1534.2,1,0
512,106,711,1537.2,1,0
513,103,711,1540.2,1,0
514,100,711,1543.2,1,0
515,97,711,1546.2,1,0
516,94,711,1549.2,1,0
517,93,708,1552.2,1,0
518,92,705,1555.2,1,0
519,91,703,1558.2,1,0
520,90,700,1561.2,1,0
521,88,697,1564.2,1,0
522,87,694,1567.2,1,0
523,86,692,1570.2,1,0
524,85,689,1573.2,1,0
525,84,686,1576.2,1,0
526,83,683,1579.2,1,0
527,82,681,1582.2,1,0
528,82,678,1585.2,1,0
529,82,675,1588.2,1,0
530,82,672,1591.2,1,0
531,82,669,1594.2,1,0
532,82,666,1597.2,1,0
533,82,663,1600.2,1,0
534,82,660,1603.2,1,0
535,82,657,1606.2,1,0
536,82,654,1609.2,1,0
537,82,651,1612.2,1,0
538,82,648,1615.2,1,0
539,82,645,1618.2,1,0
540,82,642,1621.2,1,0
541,82,639,1624.2,1,0
542,82,636,1627.2,1,0
543,82,633,1630.2,1,0
544,82,630,1633.2,1,0
545,82,627,1636.2,1,0
546,82,624,1639.2,1,0
547,82,621,1642.2,1,0
548,82,618,1645.2,1,0
549,82,615,1648.2,1,0
550,82,612,1651.2,1,0
551,82,609,1654.2,1,0
552,82,606,1657.2,1,0
553,82,603,1660.2,1,0
554,82,600,1663.2,1,0
555,82,597,1666.2,1,0
556,82,594,1669.2,1,0
557,82,591,1672.2,1,0
558,82,588,1675.2,1,0
559,82,585,1678.2,1,0
560,82,582,1681.2,1,0
561,82,579,1684.2,1,0
562,82,576,1687.2,1,0
563,82,573,1690.2,1,0
564,82,570,1693.2,1,0
565,82,567,1696.2,1,0
566,82,564,1699.2,1,0
567,82,561,1702.2,1,0
568,82,558,1705.2,1,0
569,82,555,1708.2,1,0
570,82,552,1711.2,1,0
571,82,549,1714.2,1,0
572,82,546,1717.2,1,0
573,82,543,1720.2,1,0
574,82,540,1723.2,1,0
575,82,537,1726.2,1,0
576,82,534,1729.2,1,0
577,82,531,1732.2,1,0
578,82,528,1735.2,1,0
579,82,525,1738.2,1,0
580,82,522,1741.2,1,0
581,82,519,1744.2,1,0
582,82,516,1747.2,1,0
583,82,513,1750.2,1,0
584,82,510,1753.2,1,0
585,82,507,1756.2,1,0
586,82,504,1759.2,1,0
587,82,501,1762.2,1,0
588,82,498,1765.2,1,0
589,82,495,1768.2,1,0
590,82,492,1771.2,1,0
591,82,489,1774.2,1,0
592,82,486,1777.2,1,0
593,82,483,1780.2,1,0
594,82,480,1783.2,1,0
595,82,477,1786.2,1,0
596,82,474,1789.2,1,0
597,82,471,1792.2,1,0
598,82,468,1795.2,1,0
599,82,465,1798.2,1,0
600,82,462,1801.2,1,0
601,82,459,1804.2,1,0
602,82,456,1807.2,1,0
603,82,453,1810.2,1,0
604,82,450,1813.2,1,0
605,82,447,1816.2,1,0
606,82,444,1819.2,1,0
607,82,441,1822.2,1,0
608,82,438,1825.2,1,0
609,82,435,1828.2,1,0
610,82,432,1831.2,1,0
611,82,429,1834.2,1,0
612,82,426,1837.2,1,0
613,82,423,1840.2,1,0
614,82,420,1843.2,1,0
615,82,417,1846.2,1,0
616,82,414,1849.2,1,0
617,82,411,1852.2,1,0
618,82,408,1855.2,1,0
619,82,405,1858.2,1,0
620,82,402,1861.2,1,0
621,82,399,1864.2,1,0
622,82,396,1867.2,1,0
623,82,393,1870.2,1,0
624,82,390,1873.2,1,0
625,82,387,1876.2,1,0
626,82,384,1879.2,1,0
627,82,381,1882.2,1,0
628,82,378,1885.2,1,0
629,82,375,1888.2,1,0
630,82,372,1891.2,1,0
631,82,369,1894.2,1,0
632,82,366,1897.2,1,0
633,82,363,1900.2,1,0
634,82,360,1903.2,1,0
635,82,357,1906.2,1,0
636,82,354,1909.2,1,0
637,82,351,1912.2,1,0
638,82,348,1915.2,1,0
639,82,345,1918.2,1,0
640,82,342,1921.2,1,0
641,82,339,1924.2,1,0
642,82,336,1927.2,1,0
643,82,333,1930.2,1,0
644,82,330,1933.2,1,0
645,82,327,1936.2,1,0
646,82,324,1939.2,1,0
647,82,321,1942.2,1,0
648,82,318,1945.2,1,0
649,82,315,1948.2,1,0
650,82,312,1951.2,1,0
651,82,309,1954.2,1,0
652,82,306,1957.2,1,0
653,82,303,1960.2,1,0
654,82,300,1963.2,1,0
